STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,male_female
Texas,Waller County,4,61894,30778,31116,Female
Texas,Ward County,4,10964,5610,5354,Male
Texas,Washington County,4,36159,17638,18521,Female
Texas,Webb County,4,267780,133256,134524,Female
Texas,Wharton County,4,41824,20768,21056,Female
Texas,Wheeler County,4,4807,2412,2395,Male
Texas,Wichita County,4,129978,67337,62641,Male
Texas,Wilbarger County,4,12491,6254,6237,Male
Texas,Willacy County,4,20143,10996,9147,Male
Texas,Williamson County,4,671418,335422,335996,Female
Texas,Wilson County,4,52735,26699,26036,Male
Texas,Winkler County,4,7306,3785,3521,Male
Texas,Wise County,4,74895,37859,37036,Male
Texas,Wood County,4,46857,23602,23255,Male
Texas,Yoakum County,4,7451,3836,3615,Male
Texas,Young County,4,17962,8988,8974,Male
Texas,Zapata County,4,13849,6932,6917,Male
Texas,Zavala County,4,9377,4749,4628,Male
Utah,Beaver County,4,7327,3921,3406,Male
Utah,Box Elder County,4,61498,31673,29825,Male
Utah,Cache County,4,140173,70488,69685,Male
Utah,Carbon County,4,20571,10271,10300,Female
Utah,Daggett County,4,1014,581,433,Male
Utah,Davis County,4,369948,188140,181808,Male
Utah,Duchesne County,4,20161,10264,9897,Male
Utah,Emery County,4,10099,5196,4903,Male
Utah,Garfield County,4,5281,2741,2540,Male
Utah,Grand County,4,9769,4843,4926,Female
Utah,Iron County,4,62429,31366,31063,Male
Utah,Juab County,4,12567,6517,6050,Male
Utah,Kane County,4,8227,4182,4045,Male
Utah,Millard County,4,13330,6901,6429,Male
Utah,Morgan County,4,12832,6658,6174,Male
Utah,Piute County,4,1487,739,748,Female
Utah,Rich County,4,2628,1394,1234,Male
Utah,Salt Lake County,4,1186257,601284,584973,Male
Utah,San Juan County,4,14359,7170,7189,Female
Utah,Sanpete County,4,29724,15825,13899,Male
Utah,Sevier County,4,22069,11309,10760,Male
Utah,Summit County,4,43036,22116,20920,Male
Utah,Tooele County,4,79934,40849,39085,Male
Utah,Uintah County,4,37141,18881,18260,Male
Utah,Utah County,4,702434,357515,344919,Male
Utah,Wasatch County,4,36619,18826,17793,Male
Utah,Washington County,4,197680,98796,98884,Female
Utah,Wayne County,4,2645,1370,1275,Male
Utah,Weber County,4,269561,137015,132546,Male
Vermont,Addison County,4,37578,18835,18743,Male
Vermont,Bennington County,4,37392,18440,18952,Female
Vermont,Caledonia County,4,30579,15329,15250,Male
Vermont,Chittenden County,4,169301,83410,85891,Female
Vermont,Essex County,4,5994,3034,2960,Male
Vermont,Franklin County,4,50731,25420,25311,Male
Vermont,Grand Isle County,4,7489,3852,3637,Male
Vermont,Lamoille County,4,26090,13156,12934,Male
Vermont,Orange County,4,29846,15022,14824,Male
Vermont,Orleans County,4,27666,13990,13676,Male
Vermont,Rutland County,4,60366,30165,30201,Female
Vermont,Washington County,4,60048,29836,30212,Female
Vermont,Windham County,4,45842,22833,23009,Female
Vermont,Windsor County,4,58142,28703,29439,Female
Virginia,Accomack County,4,33191,16341,16850,Female
Virginia,Albemarle County,4,114534,55077,59457,Female
Virginia,Alleghany County,4,14835,7291,7544,Female
Virginia,Amelia County,4,13455,6702,6753,Female
Virginia,Amherst County,4,31589,15140,16449,Female
Virginia,Appomattox County,4,16748,8244,8504,Female
Virginia,Arlington County,4,234000,117938,116062,Male
Virginia,Augusta County,4,78064,39738,38326,Male
Virginia,Bath County,4,4049,2080,1969,Male
Virginia,Bedford County,4,80848,40205,40643,Female
Virginia,Bland County,4,6148,3412,2736,Male
Virginia,Botetourt County,4,34135,17035,17100,Female
Virginia,Brunswick County,4,15921,8638,7283,Male
Virginia,Buchanan County,4,19352,10058,9294,Male
Virginia,Buckingham County,4,16982,9487,7495,Male
Virginia,Campbell County,4,55141,26918,28223,Female
Virginia,Caroline County,4,31957,15965,15992,Female
Virginia,Carroll County,4,29147,14595,14552,Male
Virginia,Charles City County,4,6605,3280,3325,Female
Virginia,Charlotte County,4,11475,5724,5751,Female
Virginia,Chesterfield County,4,378408,183166,195242,Female
Virginia,Clarke County,4,15266,7561,7705,Female
Virginia,Craig County,4,4847,2455,2392,Male
Virginia,Culpeper County,4,54381,27261,27120,Male
Virginia,Cumberland County,4,9746,4771,4975,Female
Virginia,Dickenson County,4,13725,7093,6632,Male
Virginia,Dinwiddie County,4,28161,13964,14197,Female
Virginia,Essex County,4,10630,5065,5565,Female
Virginia,Fairfax County,4,1138331,569472,568859,Male
Virginia,Fauquier County,4,74664,37457,37207,Male
Virginia,Floyd County,4,15619,7913,7706,Male
Virginia,Fluvanna County,4,28159,13176,14983,Female
Virginia,Franklin County,4,55074,27428,27646,Female
Virginia,Frederick County,4,95051,47575,47476,Male
Virginia,Giles County,4,16453,8229,8224,Male
Virginia,Gloucester County,4,39493,19538,19955,Female
Virginia,Goochland County,4,26109,12931,13178,Female
Virginia,Grayson County,4,15343,8065,7278,Male
Virginia,Greene County,4,21107,10459,10648,Female
Virginia,Greensville County,4,11226,7044,4182,Male
Virginia,Halifax County,4,33644,16180,17464,Female
Virginia,Hanover County,4,112938,55962,56976,Female
Virginia,Henrico County,4,333962,159343,174619,Female
Virginia,Henry County,4,49906,24241,25665,Female
Virginia,Highland County,4,2301,1150,1151,Female
Virginia,Isle of Wight County,4,40151,19893,20258,Female
Virginia,James City County,4,81199,39266,41933,Female
Virginia,King and Queen County,4,6718,3434,3284,Male
Virginia,King George County,4,27856,14175,13681,Male
Virginia,King William County,4,18492,9161,9331,Female
Virginia,Lancaster County,4,10750,5132,5618,Female
Virginia,Lee County,4,21982,11633,10349,Male
Virginia,Loudoun County,4,432085,216897,215188,Male
Virginia,Louisa County,4,40116,20136,19980,Male
Virginia,Lunenburg County,4,12031,6459,5572,Male
Virginia,Madison County,4,14000,6826,7174,Female
Virginia,Mathews County,4,8490,4176,4314,Female
Virginia,Mecklenburg County,4,30508,14952,15556,Female
Virginia,Middlesex County,4,10943,5435,5508,Female
Virginia,Montgomery County,4,98915,51458,47457,Male
Virginia,Nelson County,4,14652,7183,7469,Female
Virginia,New Kent County,4,24986,12953,12033,Male
Virginia,Northampton County,4,11900,5673,6227,Female
Virginia,Northumberland County,4,12302,6100,6202,Female
Virginia,Nottoway County,4,15559,8268,7291,Male
Virginia,Orange County,4,37991,18587,19404,Female
Virginia,Page County,4,23750,11835,11915,Female
Virginia,Patrick County,4,17643,8909,8734,Male
Virginia,Pittsylvania County,4,59952,29966,29986,Female
Virginia,Powhatan County,4,31489,16401,15088,Male
Virginia,Prince Edward County,4,21927,11259,10668,Male
Virginia,Prince George County,4,43134,24308,18826,Male
Virginia,Prince William County,4,486943,245131,241812,Male
Virginia,Pulaski County,4,33706,17110,16596,Male
Virginia,Rappahannock County,4,7502,3749,3753,Female
Virginia,Richmond County,4,9080,5140,3940,Male
Virginia,Roanoke County,4,96914,46949,49965,Female
Virginia,Rockbridge County,4,22593,11190,11403,Female
Virginia,Rockingham County,4,85397,42295,43102,Female
Virginia,Russell County,4,25448,12513,12935,Female
Virginia,Scott County,4,21476,10868,10608,Male
Virginia,Shenandoah County,4,44968,22245,22723,Female
Virginia,Smyth County,4,29449,14585,14864,Female
Virginia,Southampton County,4,17932,9340,8592,Male
Virginia,Spotsylvania County,4,146688,72959,73729,Female
Virginia,Stafford County,4,163380,82967,80413,Male
Virginia,Surry County,4,6527,3279,3248,Male
Virginia,Sussex County,4,10680,6293,4387,Male
Virginia,Tazewell County,4,39821,20007,19814,Male
Virginia,Warren County,4,41440,20945,20495,Male
Virginia,Washington County,4,53958,26840,27118,Female
Virginia,Westmoreland County,4,18712,9294,9418,Female
Virginia,Wise County,4,35421,18633,16788,Male
Virginia,Wythe County,4,28111,13917,14194,Female
Virginia,York County,4,71341,35563,35778,Female
Virginia,Alexandria city,4,155525,75643,79882,Female
Virginia,Bristol city,4,16975,8088,8887,Female
Virginia,Buena Vista city,4,6591,3118,3473,Female
Virginia,Charlottesville city,4,45373,21939,23434,Female
Virginia,Chesapeake city,4,252488,123994,128494,Female
Virginia,Colonial Heights city,4,18294,8560,9734,Female
Virginia,Covington city,4,5679,2762,2917,Female
Virginia,Danville city,4,42229,19476,22753,Female
Virginia,Emporia city,4,5481,2539,2942,Female
Virginia,Fairfax city,4,24835,12252,12583,Female
Virginia,Falls Church city,4,14586,7223,7363,Female
Virginia,Franklin city,4,8247,3740,4507,Female
Virginia,Fredericksburg city,4,28757,13535,15222,Female
Virginia,Galax city,4,6730,3193,3537,Female
Virginia,Hampton city,4,138037,66356,71681,Female
Virginia,Harrisonburg city,4,51158,24773,26385,Female
Virginia,Hopewell city,4,22962,10772,12190,Female
Virginia,Lexington city,4,7457,3645,3812,Female
Virginia,Lynchburg city,4,79287,37268,42019,Female
Virginia,Manassas city,4,42642,21695,20947,Male
Virginia,Manassas Park city,4,16703,8594,8109,Male
Virginia,Martinsville city,4,13725,6534,7191,Female
Virginia,Newport News city,4,184306,89714,94592,Female
Virginia,Norfolk city,4,232995,118216,114779,Male
Virginia,Norton city,4,3609,1730,1879,Female
Virginia,Petersburg city,4,33394,15072,18322,Female
Virginia,Poquoson city,4,12582,6328,6254,Male
Virginia,Portsmouth city,4,97029,46814,50215,Female
Virginia,Radford city,4,16738,7833,8905,Female
Virginia,Richmond city,4,229395,108829,120566,Female
Virginia,Roanoke city,4,97847,46574,51273,Female
Virginia,Salem city,4,25523,12271,13252,Female
Virginia,Staunton city,4,25904,11904,14000,Female
Virginia,Suffolk city,4,98537,48206,50331,Female
Virginia,Virginia Beach city,4,455618,224085,231533,Female
Virginia,Waynesboro city,4,22808,10987,11821,Female
Virginia,Williamsburg city,4,15909,7379,8530,Female
Virginia,Winchester city,4,27936,13819,14117,Female
Washington,Adams County,4,20961,10635,10326,Male
Washington,Asotin County,4,22508,10950,11558,Female
Washington,Benton County,4,212791,107551,105240,Male
Washington,Chelan County,4,79926,40366,39560,Male
Washington,Clallam County,4,77805,38341,39464,Female
Washington,Clark County,4,516779,257031,259748,Female
Washington,Columbia County,4,4026,1998,2028,Female
Washington,Cowlitz County,4,111956,56011,55945,Male
Washington,Douglas County,4,44192,22870,21322,Male
Washington,Ferry County,4,7448,3757,3691,Male
Washington,Franklin County,4,98678,50658,48020,Male
Washington,Garfield County,4,2363,1167,1196,Female
Washington,Grant County,4,101311,51744,49567,Male
Washington,Grays Harbor County,4,77038,39513,37525,Male
Washington,Island County,4,86625,43696,42929,Male
Washington,Jefferson County,4,33589,16386,17203,Female
Washington,King County,4,2266789,1152134,1114655,Male
Washington,Kitsap County,4,277673,142851,134822,Male
Washington,Kittitas County,4,45189,22866,22323,Male
Washington,Klickitat County,4,23271,12010,11261,Male
Washington,Lewis County,4,85370,43212,42158,Male
Washington,Lincoln County,4,11601,5966,5635,Male
Washington,Mason County,4,68166,35264,32902,Male
Washington,Okanogan County,4,43127,22093,21034,Male
Washington,Pacific County,4,24113,12030,12083,Female
Washington,Pend Oreille County,4,14179,7251,6928,Male
Washington,Pierce County,4,927380,466826,460554,Male
Washington,San Juan County,4,18662,9186,9476,Female
Washington,Skagit County,4,131179,65517,65662,Female
Washington,Skamania County,4,12460,6375,6085,Male
Washington,Snohomish County,4,840079,424214,415865,Male
Washington,Spokane County,4,549690,274793,274897,Female
Washington,Stevens County,4,48229,24339,23890,Male
Washington,Thurston County,4,298758,147095,151663,Female
Washington,Wahkiakum County,4,4688,2380,2308,Male
Washington,Walla Walla County,4,61890,31368,30522,Male
Washington,Whatcom County,4,230677,114447,116230,Female
Washington,Whitman County,4,47619,24268,23351,Male
Washington,Yakima County,4,257001,129183,127818,Male
West Virginia,Barbour County,4,15414,7621,7793,Female
West Virginia,Berkeley County,4,129490,64889,64601,Male
West Virginia,Boone County,4,20968,10524,10444,Male
West Virginia,Braxton County,4,12185,6291,5894,Male
West Virginia,Brooke County,4,21733,10790,10943,Female
West Virginia,Cabell County,4,92730,45191,47539,Female
West Virginia,Calhoun County,4,6068,3022,3046,Female
West Virginia,Clay County,4,7814,3928,3886,Male
West Virginia,Doddridge County,4,7698,4387,3311,Male
West Virginia,Fayette County,4,39487,20095,19392,Male
West Virginia,Gilmer County,4,7325,4478,2847,Male
West Virginia,Grant County,4,10968,5571,5397,Male
West Virginia,Greenbrier County,4,32435,15942,16493,Female
West Virginia,Hampshire County,4,23468,12072,11396,Male
West Virginia,Hancock County,4,28172,13830,14342,Female
West Virginia,Hardy County,4,14192,7270,6922,Male
West Virginia,Harrison County,4,64915,32126,32789,Female
West Virginia,Jackson County,4,27716,13881,13835,Male
West Virginia,Jefferson County,4,58979,29471,29508,Female
West Virginia,Kanawha County,4,175515,85021,90494,Female
West Virginia,Lewis County,4,16767,8420,8347,Male
West Virginia,Lincoln County,4,19901,9953,9948,Male
West Virginia,Logan County,4,31316,15401,15915,Female
West Virginia,McDowell County,4,17850,8822,9028,Female
West Virginia,Marion County,4,55952,27848,28104,Female
West Virginia,Marshall County,4,29752,15078,14674,Male
West Virginia,Mason County,4,25000,12053,12947,Female
West Virginia,Mercer County,4,58700,28497,30203,Female
West Virginia,Mineral County,4,26855,13405,13450,Female
West Virginia,Mingo County,4,22573,11201,11372,Female
West Virginia,Monongalia County,4,106869,55212,51657,Male
West Virginia,Monroe County,4,12296,6204,6092,Male
West Virginia,Morgan County,4,17430,8897,8533,Male
West Virginia,Nicholas County,4,24335,12069,12266,Female
West Virginia,Ohio County,4,41447,20191,21256,Female
West Virginia,Pendleton County,4,6011,3072,2939,Male
West Virginia,Pleasants County,4,7586,4176,3410,Male
West Virginia,Pocahontas County,4,7819,4056,3763,Male
West Virginia,Preston County,4,34172,18122,16050,Male
West Virginia,Putnam County,4,57015,28349,28666,Female
West Virginia,Raleigh County,4,72882,36673,36209,Male
West Virginia,Randolph County,4,27600,14666,12934,Male
West Virginia,Ritchie County,4,8207,4163,4044,Male
West Virginia,Roane County,4,13834,6912,6922,Female
West Virginia,Summers County,4,11762,5362,6400,Female
West Virginia,Taylor County,4,16342,8322,8020,Male
West Virginia,Tucker County,4,6568,3320,3248,Male
West Virginia,Tyler County,4,8183,4108,4075,Male
West Virginia,Upshur County,4,23712,11866,11846,Male
West Virginia,Wayne County,4,37998,18691,19307,Female
West Virginia,Webster County,4,8167,4109,4058,Male
West Virginia,Wetzel County,4,14025,7024,7001,Male
West Virginia,Wirt County,4,5091,2594,2497,Male
West Virginia,Wood County,4,83340,40806,42534,Female
West Virginia,Wyoming County,4,20527,10264,10263,Male
Wisconsin,Adams County,4,21226,11465,9761,Male
Wisconsin,Ashland County,4,16039,8120,7919,Male
Wisconsin,Barron County,4,46843,23597,23246,Male
Wisconsin,Bayfield County,4,16608,8464,8144,Male
Wisconsin,Brown County,4,270036,135021,135015,Male
Wisconsin,Buffalo County,4,13391,6819,6572,Male
Wisconsin,Burnett County,4,17036,8754,8282,Male
Wisconsin,Calumet County,4,52718,26809,25909,Male
Wisconsin,Chippewa County,4,66807,34773,32034,Male
Wisconsin,Clark County,4,34691,17708,16983,Male
Wisconsin,Columbia County,4,58193,29831,28362,Male
Wisconsin,Crawford County,4,16007,8386,7621,Male
Wisconsin,Dane County,4,568203,284701,283502,Male
Wisconsin,Dodge County,4,88282,46482,41800,Male
Wisconsin,Door County,4,30526,15250,15276,Female
Wisconsin,Douglas County,4,44144,22358,21786,Male
Wisconsin,Dunn County,4,45651,23150,22501,Male
Wisconsin,Eau Claire County,4,106837,53105,53732,Female
Wisconsin,Florence County,4,4688,2432,2256,Male
Wisconsin,Fond du Lac County,4,103836,51607,52229,Female
Wisconsin,Forest County,4,9381,4739,4642,Male
Wisconsin,Grant County,4,51276,26532,24744,Male
Wisconsin,Green County,4,36816,18693,18123,Male
Wisconsin,Green Lake County,4,19220,9715,9505,Male
Wisconsin,Iowa County,4,23865,12147,11718,Male
Wisconsin,Iron County,4,6224,3165,3059,Male
Wisconsin,Jackson County,4,20836,11184,9652,Male
Wisconsin,Jefferson County,4,85784,43218,42566,Male
Wisconsin,Juneau County,4,26866,14395,12471,Male
Wisconsin,Kenosha County,4,167817,83480,84337,Female
Wisconsin,Kewaunee County,4,20623,10527,10096,Male
Wisconsin,La Crosse County,4,120294,59196,61098,Female
Wisconsin,Lafayette County,4,16877,8612,8265,Male
Wisconsin,Langlade County,4,19559,9963,9596,Male
Wisconsin,Lincoln County,4,28376,14470,13906,Male
Wisconsin,Manitowoc County,4,81172,41079,40093,Male
Wisconsin,Marathon County,4,137958,69856,68102,Male
Wisconsin,Marinette County,4,41988,21443,20545,Male
Wisconsin,Marquette County,4,15779,8162,7617,Male
Wisconsin,Menominee County,4,4197,2050,2147,Female
Wisconsin,Milwaukee County,4,918661,447118,471543,Female
Wisconsin,Monroe County,4,46109,23510,22599,Male
Wisconsin,Oconto County,4,39633,20519,19114,Male
Wisconsin,Oneida County,4,38212,19449,18763,Male
Wisconsin,Outagamie County,4,192127,96770,95357,Male
Wisconsin,Ozaukee County,4,93009,46284,46725,Female
Wisconsin,Pepin County,4,7410,3811,3599,Male
Wisconsin,Pierce County,4,42532,21336,21196,Male
Wisconsin,Polk County,4,45709,23350,22359,Male
Wisconsin,Portage County,4,70718,35947,34771,Male
Wisconsin,Price County,4,14179,7350,6829,Male
Wisconsin,Racine County,4,195846,97298,98548,Female
Wisconsin,Richland County,4,17090,8674,8416,Male
Wisconsin,Rock County,4,164060,81681,82379,Female
Wisconsin,Rusk County,4,14186,7288,6898,Male
Wisconsin,St. Croix County,4,96017,48448,47569,Male
Wisconsin,Sauk County,4,65777,32969,32808,Male
Wisconsin,Sawyer County,4,18559,9496,9063,Male
Wisconsin,Shawano County,4,40886,20742,20144,Male
Wisconsin,Sheboygan County,4,117841,60051,57790,Male
Wisconsin,Taylor County,4,19975,10231,9744,Male
Wisconsin,Trempealeau County,4,30899,15779,15120,Male
Wisconsin,Vernon County,4,31060,15739,15321,Male
Wisconsin,Vilas County,4,23763,12282,11481,Male
Wisconsin,Walworth County,4,105380,53080,52300,Male
Wisconsin,Washburn County,4,16911,8515,8396,Male
Wisconsin,Washington County,4,137688,68992,68696,Male
Wisconsin,Waukesha County,4,410434,204074,206360,Female
Wisconsin,Waupaca County,4,51488,26266,25222,Male
Wisconsin,Waushara County,4,24999,13302,11697,Male
Wisconsin,Winnebago County,4,170718,86664,84054,Male
Wisconsin,Wood County,4,73993,36833,37160,Female
Wyoming,Albany County,4,38031,19827,18204,Male
Wyoming,Big Horn County,4,11855,6053,5802,Male
Wyoming,Campbell County,4,47058,24160,22898,Male
Wyoming,Carbon County,4,14542,7898,6644,Male
Wyoming,Converse County,4,13786,7034,6752,Male
Wyoming,Crook County,4,7448,3792,3656,Male
Wyoming,Fremont County,4,39472,20026,19446,Male
Wyoming,Goshen County,4,12562,6658,5904,Male
Wyoming,Hot Springs County,4,4588,2303,2285,Male
Wyoming,Johnson County,4,8730,4391,4339,Male
Wyoming,Laramie County,4,100723,51334,49389,Male
Wyoming,Lincoln County,4,20660,10653,10007,Male
Wyoming,Natrona County,4,79601,40248,39353,Male
Wyoming,Niobrara County,4,2380,1089,1291,Female
Wyoming,Park County,4,30518,15270,15248,Male
Wyoming,Platte County,4,8645,4385,4260,Male
Wyoming,Sheridan County,4,32096,16134,15962,Male
Wyoming,Sublette County,4,8763,4653,4110,Male
Wyoming,Sweetwater County,4,41345,21469,19876,Male
Wyoming,Teton County,4,23287,12206,11081,Male
Wyoming,Uinta County,4,20712,10598,10114,Male
Wyoming,Washakie County,4,7719,3973,3746,Male
Wyoming,Weston County,4,6860,3800,3060,Male
